31,http://dbpedia.org/resource/Interstate_5_in_Washington,http://dbpedia.org/ontology/routeEnd,"http://dbpedia.org/resource/Blaine,_Washington",http://dbpedia.org/ontology/RouteOfTransportation,http://dbpedia.org/resource/Interstate_5_in_Washington,http://dbpedia.org/resource/Washington_State_Route_548,http://dbpedia.org/resource/Washington_State_Route_9,http://dbpedia.org/resource/Washington_State_Route_546,http://dbpedia.org/resource/Washington_State_Route_539,http://dbpedia.org/resource/U.S._Route_99,http://dbpedia.org/resource/British_Columbia_Highway_15,http://dbpedia.org/resource/British_Columbia_Highway_13,http://dbpedia.org/resource/Washington_State_Route_547,http://dbpedia.org/resource/U.S._Route_99_in_California,http://dbpedia.org/resource/Pacific_Highway_(United_States),http://dbpedia.org/resource/Alex_Fraser_Bridge,http://dbpedia.org/resource/Broadway_(Seattle),http://dbpedia.org/resource/George_Massey_Tunnel,http://dbpedia.org/resource/South_Capitol_Street,"http://dbpedia.org/resource/Maine_Avenue_(Washington,_D.C.)",http://dbpedia.org/resource/East_Capitol_Street,http://dbpedia.org/resource/Homer_M._Hadley_Memorial_Bridge,http://dbpedia.org/resource/Washington_State_Route_11,http://dbpedia.org/resource/Euharlee_Covered_Bridge,http://dbpedia.org/resource/Constitution_Avenue,http://dbpedia.org/resource/Virginia_Avenue,http://dbpedia.org/resource/Chesapeake_Bay_Bridge–Tunnel,"http://dbpedia.org/resource/Independence_Avenue_(Washington,_D.C.)",http://dbpedia.org/resource/Ethel_Kennedy_Bridge
32,http://dbpedia.org/resource/André_Neles__16,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Grêmio_Prudente_Futebol,http://dbpedia.org/ontology/SportsTeam,None
33,http://dbpedia.org/resource/The_Wishing_Ring:_An_Idyll_of_Old_England,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Silent_film,http://dbpedia.org/ontology/Language,None
34,http://dbpedia.org/resource/BET_Awards_2013,http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/resource/BET_Awards_2014,http://dbpedia.org/ontology/Work,http://dbpedia.org/resource/BET_Awards_2013,http://dbpedia.org/resource/Kiss_Kiss_(Chris_Brown_song),http://dbpedia.org/resource/BET_Awards_2005,http://dbpedia.org/resource/BET_Awards_2004,http://dbpedia.org/resource/BET_Awards_2003,http://dbpedia.org/resource/BET_Awards_2002,http://dbpedia.org/resource/Raising_Sand,http://dbpedia.org/resource/You_Rock_My_World,http://dbpedia.org/resource/Miss_Independent_(Kelly_Clarkson_song),http://dbpedia.org/resource/Un-Break_My_Heart,http://dbpedia.org/resource/Moves_like_Jagger,http://dbpedia.org/resource/Hey_Baby_(No_Doubt_song),http://dbpedia.org/resource/Better_in_Time,http://dbpedia.org/resource/Segundo_Romance,http://dbpedia.org/resource/Lo_Mejor_de_Mí,http://dbpedia.org/resource/Here_You_Come_Again,http://dbpedia.org/resource/The_Dana_Owens_Album,http://dbpedia.org/resource/For_Your_Entertainment_(song),http://dbpedia.org/resource/Hurricane_(Thirty_Seconds_to_Mars_song),http://dbpedia.org/resource/What_I've_Done,http://dbpedia.org/resource/E._1999_Eternal,http://dbpedia.org/resource/Beautifully_Human:_Words_and_Sounds_Vol._2,http://dbpedia.org/resource/Superwoman_(Alicia_Keys_song),http://dbpedia.org/resource/Comin'_from_Where_I'm_From,http://dbpedia.org/resource/Physical_(album)
35,http://dbpedia.org/resource/Myron_Charles_Taylor,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Business_magnate,http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Stefan_Persson_(magnate)__1,http://dbpedia.org/resource/Jim_Davis_(business)__1,http://dbpedia.org/resource/Busy_Philipps__1,http://dbpedia.org/resource/Luis_Gallardo_(business_person)__1,http://dbpedia.org/resource/John_P._Costas_(business)__1,http://dbpedia.org/resource/Dave_Chapman_(business_executive)__1,http://dbpedia.org/resource/George_Pyne_(business_executive)__1,http://dbpedia.org/resource/Stephen_Adams_(business)__1,http://dbpedia.org/resource/David_Finkel_(author_and_business_coach)__1,http://dbpedia.org/resource/Nick_Baker_(business_executive)__1,http://dbpedia.org/resource/William_Campbell_(business_executive)__1,http://dbpedia.org/resource/Hugh_Grant_(business_executive)__1,http://dbpedia.org/resource/Mark_Tucker_(business)__1,http://dbpedia.org/resource/Phil_Spencer_(business_executive)__1,http://dbpedia.org/resource/Robert_M._Price_(business_executive)__1,http://dbpedia.org/resource/Mike_Hopkins_(business)__1,http://dbpedia.org/resource/Charles_Denton_(business_executive)__1,http://dbpedia.org/resource/Ronald_Kramer_(business)__1,http://dbpedia.org/resource/South_African_Business_Schools_Association__2,http://dbpedia.org/resource/South_African_Business_Schools_Association__1,http://dbpedia.org/resource/Network_of_International_Business_Schools__1,http://dbpedia.org/resource/National_Organization_for_Business_and_Engineering__2,http://dbpedia.org/resource/Network_of_International_Business_Schools__2,http://dbpedia.org/resource/Pakistan_German_Business_Forum__2,http://dbpedia.org/resource/Pakistan_German_Business_Forum__1
36,http://dbpedia.org/resource/Television_Hill_(band),http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Arbouretum,http://dbpedia.org/ontology/MusicalArtist,http://dbpedia.org/resource/David_Byrne,http://dbpedia.org/resource/John_Parish,http://dbpedia.org/resource/Adam_Duritz,http://dbpedia.org/resource/John_Stanier_(drummer),http://dbpedia.org/resource/Charles_Newman_(music_producer),http://dbpedia.org/resource/Chad_Taylor_(guitarist),http://dbpedia.org/resource/Mitch_Allan,http://dbpedia.org/resource/Machine_Translations,http://dbpedia.org/resource/Jamie_Arentzen,http://dbpedia.org/resource/Rob_Ellis_(producer),http://dbpedia.org/resource/DMX_(rapper),http://dbpedia.org/resource/Mark_Lanegan,http://dbpedia.org/resource/Morrissey,http://dbpedia.org/resource/Steven_Wilson,http://dbpedia.org/resource/PJ_Harvey,http://dbpedia.org/resource/Richard_Thompson_(musician),http://dbpedia.org/resource/Frank_Turner,http://dbpedia.org/resource/Jerry_Cantrell,http://dbpedia.org/resource/El-P,http://dbpedia.org/resource/Serj_Tankian,http://dbpedia.org/resource/Damon_Albarn,http://dbpedia.org/resource/Thom_Yorke,http://dbpedia.org/resource/Thurston_Moore,http://dbpedia.org/resource/Mike_Watt,http://dbpedia.org/resource/Rico_Blanco
37,http://dbpedia.org/resource/Cholly_Atkins,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Dance,http://dbpedia.org/ontology/PersonFunction,http://dbpedia.org/resource/Dancing_Barry__1,http://dbpedia.org/resource/Annamari_Dancs__1,http://dbpedia.org/resource/Beatrice_Long_Visitor_Holy_Dance__1,http://dbpedia.org/resource/Rita_Long_Visitor_Holy_Dance__1,http://dbpedia.org/resource/Bill_Dance_(casting_director)__1,http://dbpedia.org/resource/Gene_Gene_the_Dancing_Machine__1,http://dbpedia.org/resource/Charles_Dance__1,http://dbpedia.org/resource/Karol_Dance__1,http://dbpedia.org/resource/Jack_Anderson_(dance_critic)__1,http://dbpedia.org/resource/Penn_State_IFC/Panhellenic_Dance_Marathon__2,http://dbpedia.org/resource/Penn_State_IFC/Panhellenic_Dance_Marathon__1,http://dbpedia.org/resource/Council_for_Dance_Education_and_Training__1,http://dbpedia.org/resource/Royal_Academy_of_Dance__8,http://dbpedia.org/resource/Council_for_Dance_Education_and_Training__2,http://dbpedia.org/resource/American_Tap_Dance_Foundation__2,http://dbpedia.org/resource/American_Tap_Dance_Foundation__1,http://dbpedia.org/resource/Royal_Academy_of_Dance__6,http://dbpedia.org/resource/Royal_Academy_of_Dance__7,http://dbpedia.org/resource/Royal_Academy_of_Dance__4,http://dbpedia.org/resource/Royal_Academy_of_Dance__5,http://dbpedia.org/resource/Royal_Academy_of_Dance__2,http://dbpedia.org/resource/Royal_Academy_of_Dance__3,http://dbpedia.org/resource/Royal_Academy_of_Dance__1,http://dbpedia.org/resource/British_Association_of_Teachers_of_Dancing__1,http://dbpedia.org/resource/British_Association_of_Teachers_of_Dancing__2
38,http://dbpedia.org/resource/Icimauna_angaba,http://dbpedia.org/ontology/family,http://dbpedia.org/resource/Cerambycidae,http://dbpedia.org/ontology/Species,None
39,http://dbpedia.org/resource/Jeannette_Yango,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/FC_Kattowitz,http://dbpedia.org/ontology/SportsTeam,None
40,http://dbpedia.org/resource/Ma's_Illustrated_Catalogue_Of_The_Stamps_Of_China,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Traditional_Chinese_characters,http://dbpedia.org/ontology/Language,http://dbpedia.org/resource/Japanese_language,http://dbpedia.org/resource/Chinese_language,http://dbpedia.org/resource/Standard_Chinese,http://dbpedia.org/resource/Mandarin_Chinese,http://dbpedia.org/resource/Cantonese,http://dbpedia.org/resource/Beijing_dialect,http://dbpedia.org/resource/Taishanese,http://dbpedia.org/resource/Sichuanese_Mandarin,http://dbpedia.org/resource/Malaysian_Mandarin,http://dbpedia.org/resource/Southwestern_Mandarin,http://dbpedia.org/resource/Wu_Chinese,http://dbpedia.org/resource/Jin_Chinese,http://dbpedia.org/resource/Singaporean_Mandarin,http://dbpedia.org/resource/Singdarin,http://dbpedia.org/resource/Huizhou_Chinese,http://dbpedia.org/resource/Danzhou_dialect,http://dbpedia.org/resource/Leizhou_Min,http://dbpedia.org/resource/Weitou_dialect,http://dbpedia.org/resource/Harbin_dialect,http://dbpedia.org/resource/Philippine_Mandarin,http://dbpedia.org/resource/Jinan_dialect,http://dbpedia.org/resource/Qin-Lian_Yue,http://dbpedia.org/resource/Kunming_dialect,http://dbpedia.org/resource/Xuzhou_dialect,http://dbpedia.org/resource/Lower_Yangtze_Mandarin
41,http://dbpedia.org/resource/Medora_(film),http://dbpedia.org/ontology/producer,http://dbpedia.org/resource/Andrew_Cohn,http://dbpedia.org/ontology/Agent,None
