0,http://dbpedia.org/resource/Vincent_Teresa,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Extortion,http://dbpedia.org/ontology/PersonFunction,1,-
1,http://dbpedia.org/resource/Shandong_Gaosu_Group,http://dbpedia.org/ontology/regionServed,http://dbpedia.org/resource/Shandong,http://dbpedia.org/ontology/Place,0,None
2,http://dbpedia.org/resource/KGUD,http://dbpedia.org/ontology/city,"http://dbpedia.org/resource/Longmont,_Colorado",http://dbpedia.org/ontology/City,1,"http://dbpedia.org/resource/Fort_Lupton,_Colorado",http://dbpedia.org/resource/Denver,"http://dbpedia.org/resource/Broomfield,_Colorado","http://dbpedia.org/resource/Brush,_Colorado","http://dbpedia.org/resource/Thornton,_Colorado","http://dbpedia.org/resource/Leadville,_Colorado","http://dbpedia.org/resource/Idaho_Springs,_Colorado","http://dbpedia.org/resource/Las_Animas,_Colorado","http://dbpedia.org/resource/Cripple_Creek,_Colorado","http://dbpedia.org/resource/Castle_Pines,_Colorado","http://dbpedia.org/resource/Florence,_Colorado","http://dbpedia.org/resource/Northglenn,_Colorado","http://dbpedia.org/resource/Pueblo,_Colorado","http://dbpedia.org/resource/Salida,_Colorado","http://dbpedia.org/resource/Steamboat_Springs,_Colorado","http://dbpedia.org/resource/Sterling,_Colorado","http://dbpedia.org/resource/Ouray,_Colorado","http://dbpedia.org/resource/Westminster,_Colorado","http://dbpedia.org/resource/Rifle,_Colorado","http://dbpedia.org/resource/Woodland_Park,_Colorado","http://dbpedia.org/resource/Yuma,_Colorado","http://dbpedia.org/resource/Walsenburg,_Colorado","http://dbpedia.org/resource/Wray,_Colorado","http://dbpedia.org/resource/Rocky_Ford,_Colorado","http://dbpedia.org/resource/Sheridan,_Colorado"
3,http://dbpedia.org/resource/Hunan_Billows_F.C.__Liu_Qing__1,http://dbpedia.org/ontology/currentMember,http://dbpedia.org/resource/Liu_Qing_(footballer_born_1989),http://dbpedia.org/ontology/Person,0,None
4,http://dbpedia.org/resource/Cain's_Offering,http://dbpedia.org/ontology/bandMember,http://dbpedia.org/resource/Jonas_Kuhlberg,http://dbpedia.org/ontology/Person,0,None
5,http://dbpedia.org/resource/North_Branch_Shamokin_Creek,http://dbpedia.org/ontology/mouthMountain,http://dbpedia.org/resource/Shamokin_Creek,http://dbpedia.org/ontology/Mountain,1,http://dbpedia.org/resource/Mount_Stromlo,http://dbpedia.org/resource/Hangingstone_Hill,http://dbpedia.org/resource/Woraksan,http://dbpedia.org/resource/Little_Cacapon_Mountain,http://dbpedia.org/resource/Orensberg,http://dbpedia.org/resource/Currant_Mountain,http://dbpedia.org/resource/Great_Stone_of_Fourstones,http://dbpedia.org/resource/Brown_Wardle_Hill,http://dbpedia.org/resource/South_Brother,http://dbpedia.org/resource/Mount_Sopris,http://dbpedia.org/resource/Emerald_Peak,http://dbpedia.org/resource/Geumdangsan,"http://dbpedia.org/resource/Elephant_Mountain_(Oxford_County,_Maine)",http://dbpedia.org/resource/Geummulsan,"http://dbpedia.org/resource/Maebongsan_(Inje,_Gangwon-do)",http://dbpedia.org/resource/Zwang_Peak,http://dbpedia.org/resource/Caliente_Mountain,http://dbpedia.org/resource/Mount_Mendel,http://dbpedia.org/resource/Wunü_Mountain,http://dbpedia.org/resource/Grindstone_Mountain_(Nevada),http://dbpedia.org/resource/Shades_Mountain,http://dbpedia.org/resource/Barrslievenaroy,http://dbpedia.org/resource/Silver_Hill_(New_Jersey),http://dbpedia.org/resource/Negoiu_Peak,http://dbpedia.org/resource/Lincoln_Peak_(Vermont)
6,http://dbpedia.org/resource/Jackassworld.com:_24_Hour_Takeover,http://dbpedia.org/ontology/director,http://dbpedia.org/resource/Dave_Diomedi,http://dbpedia.org/ontology/Person,0,None
7,http://dbpedia.org/resource/Steven_Ehricks,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Hofstra_University,http://dbpedia.org/ontology/SportsTeam,1,http://dbpedia.org/resource/New_York_Jets,http://dbpedia.org/resource/Hofstra_Pride,http://dbpedia.org/resource/James_Madison_Dukes,http://dbpedia.org/resource/Towson_Tigers,http://dbpedia.org/resource/Northeastern_Huskies,http://dbpedia.org/resource/Charlotte_49ers,http://dbpedia.org/resource/Miami_Hurricanes,http://dbpedia.org/resource/Pittsburgh_Steelers,http://dbpedia.org/resource/Arizona_Cardinals,http://dbpedia.org/resource/UCLA_Bruins,http://dbpedia.org/resource/North_Carolina_Tar_Heels,http://dbpedia.org/resource/Maryland_Terrapins,http://dbpedia.org/resource/Clemson_Tigers,http://dbpedia.org/resource/F.C._New_York,http://dbpedia.org/resource/Stanford_Cardinal,http://dbpedia.org/resource/Rutgers_Scarlet_Knights,http://dbpedia.org/resource/Penn_State_Nittany_Lions,http://dbpedia.org/resource/California_Golden_Bears,http://dbpedia.org/resource/San_Diego_State_Aztecs,http://dbpedia.org/resource/Indiana_Hoosiers,http://dbpedia.org/resource/Long_Island_Academy,http://dbpedia.org/resource/Fresno_State_Bulldogs,http://dbpedia.org/resource/South_Carolina_Gamecocks,http://dbpedia.org/resource/Notre_Dame_Fighting_Irish,http://dbpedia.org/resource/Cal_State_Fullerton_Titans
8,http://dbpedia.org/resource/U.S._Route_9_in_New_Jersey,http://dbpedia.org/ontology/routeJunction,"http://dbpedia.org/resource/Linden,_New_Jersey",http://dbpedia.org/ontology/RouteOfTransportation,1,http://dbpedia.org/resource/New_Jersey_Turnpike,http://dbpedia.org/resource/Garden_State_Parkway,http://dbpedia.org/resource/Interstate_95_in_New_Jersey,http://dbpedia.org/resource/George_Washington_Bridge,http://dbpedia.org/resource/Interstate_278,http://dbpedia.org/resource/U.S._Route_1/9,http://dbpedia.org/resource/Goethals_Bridge,http://dbpedia.org/resource/U.S._Route_9_in_New_Jersey,http://dbpedia.org/resource/New_Jersey_Route_4,http://dbpedia.org/resource/County_Route_514_(New_Jersey),http://dbpedia.org/resource/Arthur_Kill_Vertical_Lift_Bridge,http://dbpedia.org/resource/Pulaski_Skyway,http://dbpedia.org/resource/New_Jersey_Route_28,http://dbpedia.org/resource/U.S._Route_1_in_New_Jersey,http://dbpedia.org/resource/Scudder_Falls_Bridge,http://dbpedia.org/resource/New_Jersey_Route_439,http://dbpedia.org/resource/New_Jersey_Route_25,"http://dbpedia.org/resource/Dowd_Avenue_(Elizabeth,_New_Jersey)",http://dbpedia.org/resource/New_Jersey_Route_59,http://dbpedia.org/resource/New_York_State_Route_439,http://dbpedia.org/resource/Holland_Tunnel,http://dbpedia.org/resource/Bayonne_Bridge,http://dbpedia.org/resource/New_Jersey_Route_35,http://dbpedia.org/resource/New_Jersey_Route_27,http://dbpedia.org/resource/Interstate_95
9,http://dbpedia.org/resource/List_of_Chinese_football_transfers_winter_2012,http://dbpedia.org/ontology/currentMember,"http://dbpedia.org/resource/Wang_Hao_(footballer,_born_1985)",http://dbpedia.org/ontology/Person,0,None
