10,http://dbpedia.org/resource/Nichia,http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/resource/President_(corporate_title),http://dbpedia.org/ontology/Person,1,http://dbpedia.org/resource/Jonathan_Sorrell,http://dbpedia.org/resource/Doug_McMillon,http://dbpedia.org/resource/Yoichi_Wada,http://dbpedia.org/resource/Yutaka_Katayama,http://dbpedia.org/resource/Reggie_Fils-Aimé,http://dbpedia.org/resource/Erwin_Stoff,http://dbpedia.org/resource/Christopher_Tsai,http://dbpedia.org/resource/Anthony_G._Watson,http://dbpedia.org/resource/Alex_Martins,http://dbpedia.org/resource/Burton_Goldfield,http://dbpedia.org/resource/John_Rubey,http://dbpedia.org/resource/Karl-Gottfried_Nordmann,http://dbpedia.org/resource/Tom_McAlpin,http://dbpedia.org/resource/Jim_Atchison,http://dbpedia.org/resource/John_S._Koudounis,http://dbpedia.org/resource/Peter_Bavasi,http://dbpedia.org/resource/Maksym_Tymoshenko,http://dbpedia.org/resource/Billy_Hitchcock,http://dbpedia.org/resource/Fusajiro_Yamauchi,http://dbpedia.org/resource/Manuel_V._Pangilinan,http://dbpedia.org/resource/Ramon_S._Ang,http://dbpedia.org/resource/Daniel_Razon,http://dbpedia.org/resource/James_Murdoch,http://dbpedia.org/resource/François-Henri_Pinault,http://dbpedia.org/resource/Meg_Whitman
11,http://dbpedia.org/resource/1975_Scottish_League_Cup_Final,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Glasgow,http://dbpedia.org/ontology/City,1,"http://dbpedia.org/resource/Bowling_Green,_Kentucky","http://dbpedia.org/resource/Glasgow,_Kentucky","http://dbpedia.org/resource/Glasgow,_Montana","http://dbpedia.org/resource/Tompkinsville,_Kentucky","http://dbpedia.org/resource/Cave_City,_Kentucky","http://dbpedia.org/resource/Edmonton,_Kentucky","http://dbpedia.org/resource/Glasgow,_Missouri","http://dbpedia.org/resource/Park_City,_Kentucky",http://dbpedia.org/resource/Edinburgh
12,http://dbpedia.org/resource/Bad_Ass_(film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Richard_Riehle,http://dbpedia.org/ontology/Actor,1,http://dbpedia.org/resource/Richard_Ng,http://dbpedia.org/resource/Richard_Low,http://dbpedia.org/resource/Richard_Cooper_(actor),http://dbpedia.org/resource/Norman_Wooland,http://dbpedia.org/resource/Richard_Lintern,http://dbpedia.org/resource/Helen_Haye,http://dbpedia.org/resource/Firmine_Richard,http://dbpedia.org/resource/Richard_Bird_(actor),http://dbpedia.org/resource/Mickey_Brantford,http://dbpedia.org/resource/Cathryn_Harrison,http://dbpedia.org/resource/David_Buck,http://dbpedia.org/resource/Richard_Dolman,http://dbpedia.org/resource/Gary_Raymond,http://dbpedia.org/resource/Richard_Ainley,http://dbpedia.org/resource/James_Grout,http://dbpedia.org/resource/Morton_Selten,http://dbpedia.org/resource/Barrie_Gosney,http://dbpedia.org/resource/Daphne_Heard,http://dbpedia.org/resource/Richard_Caldicot,http://dbpedia.org/resource/Philip_Franks,http://dbpedia.org/resource/Jean_Heywood,http://dbpedia.org/resource/Richard_Pacheco,http://dbpedia.org/resource/Gary_Bakewell,http://dbpedia.org/resource/Pierre_Boulanger,http://dbpedia.org/resource/Richard_Lund
13,http://dbpedia.org/resource/Łukasz_Szczoczarz__3,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Cracovia_(football_club),http://dbpedia.org/ontology/SportsTeam,0,None
14,http://dbpedia.org/resource/Lev_Russov,http://dbpedia.org/ontology/birthPlace,http://dbpedia.org/resource/Leningrad,http://dbpedia.org/ontology/Place,0,None
15,http://dbpedia.org/resource/Moshe_Safdie,http://dbpedia.org/ontology/significantBuilding,http://dbpedia.org/resource/Habitat_67,http://dbpedia.org/ontology/Building,1,http://dbpedia.org/resource/Petronas_Towers,http://dbpedia.org/resource/Linked_Hybrid,http://dbpedia.org/resource/Arraya_Tower,http://dbpedia.org/resource/Carlos_Avery_Game_Farm,"http://dbpedia.org/resource/King_of_Peace_Episcopal_Church_(Kingsland,_Georgia)","http://dbpedia.org/resource/Beetham_Tower,_Manchester",http://dbpedia.org/resource/Schisler_Museum_of_Wildlife_&_Natural_History_and_McMunn_Planetarium,http://dbpedia.org/resource/The_Children's_Museum_of_Indianapolis,http://dbpedia.org/resource/Sky_City_(Changsha),http://dbpedia.org/resource/Dolph_Briscoe_Unit,http://dbpedia.org/resource/Dortch_Plantation,http://dbpedia.org/resource/Rahmat_International_Wildlife_Museum_&_Gallery,http://dbpedia.org/resource/Haven_B._Howe_House,http://dbpedia.org/resource/Thomas_M._Siebel_Center_for_Computer_Science,http://dbpedia.org/resource/Turning_Torso,http://dbpedia.org/resource/Oracabessa_Bay_Fish_Sanctuary,http://dbpedia.org/resource/Firuzabad_Tower,http://dbpedia.org/resource/The_Pinnacle@Duxton,http://dbpedia.org/resource/Minnetrista,http://dbpedia.org/resource/Anniston_Museum_of_Natural_History,http://dbpedia.org/resource/Old_Mill_District,http://dbpedia.org/resource/Nettlecombe_Court,http://dbpedia.org/resource/Barton_Springs,http://dbpedia.org/resource/Beatrice_Willard_Alpine_Tundra_Research_Plots,http://dbpedia.org/resource/Havelock_City
16,http://dbpedia.org/resource/Ronnie_Spector,http://dbpedia.org/ontology/associatedBand,http://dbpedia.org/resource/Darlene_Love,http://dbpedia.org/ontology/Band,1,http://dbpedia.org/resource/The_Ronettes,http://dbpedia.org/resource/The_Blossoms,http://dbpedia.org/resource/Boyz_II_Men,http://dbpedia.org/resource/E_Street_Band,http://dbpedia.org/resource/The_Funk_Brothers,http://dbpedia.org/resource/The_Miami_Horns,http://dbpedia.org/resource/Mikey_Jukebox,http://dbpedia.org/resource/The_Memphis_Horns,http://dbpedia.org/resource/Shannon_and_the_Clams,http://dbpedia.org/resource/Self_Against_City,http://dbpedia.org/resource/Paint_(band),http://dbpedia.org/resource/Crash_Nomada,http://dbpedia.org/resource/Darker_My_Love,http://dbpedia.org/resource/Works_Progress_Administration_(musical_group),http://dbpedia.org/resource/Creedle,http://dbpedia.org/resource/The_Twigs,http://dbpedia.org/resource/Handsome_Devil_(band),http://dbpedia.org/resource/Afrodiziak,http://dbpedia.org/resource/Alabama_(band),http://dbpedia.org/resource/The_Masters_Apprentices,http://dbpedia.org/resource/Diamond_Rio,http://dbpedia.org/resource/10_Minute_Warning,http://dbpedia.org/resource/Ike_&_Tina_Turner,http://dbpedia.org/resource/The_Pacific_Ocean_(band),http://dbpedia.org/resource/Symmetry_(band)
17,http://dbpedia.org/resource/Rich_Costey,http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/The_Mars_Volta,http://dbpedia.org/ontology/MusicalArtist,1,http://dbpedia.org/resource/Omar_Rodríguez-López,http://dbpedia.org/resource/John_Frusciante,http://dbpedia.org/resource/Isaiah_%22Ikey%22_Owens,http://dbpedia.org/resource/Justin_Meldal-Johnsen,http://dbpedia.org/resource/Linda_Good,http://dbpedia.org/resource/Flea_(musician),http://dbpedia.org/resource/Jon_Theodore,http://dbpedia.org/resource/Paul_Hinojos,http://dbpedia.org/resource/Lars_Stalfors,http://dbpedia.org/resource/David_Elitch,http://dbpedia.org/resource/Marcel_Rodríguez-López,http://dbpedia.org/resource/Juan_Alderete,http://dbpedia.org/resource/Cedric_Bixler-Zavala,http://dbpedia.org/resource/Adrián_Terrazas-González,http://dbpedia.org/resource/Jeremy_Ward_(sound_technician),http://dbpedia.org/resource/Deantoni_Parks,http://dbpedia.org/resource/Thomas_Pridgen,http://dbpedia.org/resource/Rick_Rubin,http://dbpedia.org/resource/Daniel_Anderson_(musician),http://dbpedia.org/resource/Zack_de_la_Rocha,http://dbpedia.org/resource/Alfredo_Ortiz,http://dbpedia.org/resource/Ian_Hunter_(singer),http://dbpedia.org/resource/Charice_Pempengco,http://dbpedia.org/resource/John_Kongos,http://dbpedia.org/resource/Gary_Lucas
18,http://dbpedia.org/resource/Sandro_Cardoso_dos_Santos,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Chunnam_Dragons,http://dbpedia.org/ontology/SportsTeam,0,None
19,http://dbpedia.org/resource/Arthur_Christmas,http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/Jim_Broadbent,http://dbpedia.org/ontology/Actor,1,http://dbpedia.org/resource/Kathryn_Drysdale
20,http://dbpedia.org/resource/James_P._Comer,http://dbpedia.org/ontology/award,http://dbpedia.org/resource/Howard_University,http://dbpedia.org/ontology/Award,1,http://dbpedia.org/resource/Edwin_Howard_Armstrong_award,http://dbpedia.org/resource/21st_People's_Choice_Awards,http://dbpedia.org/resource/Pulitzer_Prize,http://dbpedia.org/resource/Gairdner_Foundation_International_Award,http://dbpedia.org/resource/Louisa_Gross_Horwitz_Prize,http://dbpedia.org/resource/Turing_Award,http://dbpedia.org/resource/Nobel_Peace_Prize,http://dbpedia.org/resource/Marcel_Benoist_Prize,http://dbpedia.org/resource/Abel_Prize,http://dbpedia.org/resource/Gruber_Prize_in_Cosmology,http://dbpedia.org/resource/Panofsky_Prize,http://dbpedia.org/resource/Young_Artist_Award,http://dbpedia.org/resource/Barnard_Medal_for_Meritorious_Service_to_Science,http://dbpedia.org/resource/George_Polk_Awards,http://dbpedia.org/resource/Pearl_Meister_Greengard_Prize,http://dbpedia.org/resource/Driehaus_Architecture_Prize,http://dbpedia.org/resource/Nevanlinna_Prize,http://dbpedia.org/resource/Haggerty_Award,http://dbpedia.org/resource/Gruber_Prize_in_Genetics,http://dbpedia.org/resource/Rosalind_Franklin_Award,http://dbpedia.org/resource/Neustadt_International_Prize_for_Literature,http://dbpedia.org/resource/Alfred_I._duPont–Columbia_University_Award,http://dbpedia.org/resource/Rosenstiel_Award,http://dbpedia.org/resource/Abdus_Salam_Award,http://dbpedia.org/resource/Russ_Prize
21,http://dbpedia.org/resource/2005–06_Cardiff_City_F.C._season,http://dbpedia.org/ontology/manager,http://dbpedia.org/resource/Dave_Jones_(football_manager),http://dbpedia.org/ontology/Person,0,None
22,http://dbpedia.org/resource/1932–33_Mansfield_Town_F.C._season__Bernard_Chambers__1,http://dbpedia.org/ontology/currentMember,http://dbpedia.org/resource/Bernard_Chambers,http://dbpedia.org/ontology/Person,0,None
23,http://dbpedia.org/resource/Islanders_FC,http://dbpedia.org/ontology/league,http://dbpedia.org/resource/British_Virgin_Islands_Championship,http://dbpedia.org/ontology/SportsLeague,0,None
24,http://dbpedia.org/resource/Kilmorack,http://dbpedia.org/ontology/councilArea,http://dbpedia.org/resource/Highland_(council_area),http://dbpedia.org/ontology/PopulatedPlace,1,http://dbpedia.org/resource/Beauly,http://dbpedia.org/resource/Croftnacreich,http://dbpedia.org/resource/Invershin,http://dbpedia.org/resource/Lochaline,http://dbpedia.org/resource/Arpafeelie,http://dbpedia.org/resource/Lochslin,http://dbpedia.org/resource/Mybster,http://dbpedia.org/resource/Littlemill,http://dbpedia.org/resource/Applecross,http://dbpedia.org/resource/Kilvaxter,http://dbpedia.org/resource/Camas_Luinie,http://dbpedia.org/resource/Brabsterdorran,http://dbpedia.org/resource/Kinlochewe,http://dbpedia.org/resource/South_Erradale,"http://dbpedia.org/resource/Corntown,_Highland",http://dbpedia.org/resource/Diabaig,"http://dbpedia.org/resource/Sand,_Highland",http://dbpedia.org/resource/Urray,http://dbpedia.org/resource/Skullomie,"http://dbpedia.org/resource/Lamington,_Highland",http://dbpedia.org/resource/Roshven,http://dbpedia.org/resource/Keiss,http://dbpedia.org/resource/Balnapaling,"http://dbpedia.org/resource/Rhue,_Scotland",http://dbpedia.org/resource/Aultiphurst
25,http://dbpedia.org/resource/Peggy_Thorpe-Bates,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Actor,http://dbpedia.org/ontology/PersonFunction,0,None
26,http://dbpedia.org/resource/Eat_This!,http://dbpedia.org/ontology/genre,http://dbpedia.org/resource/Intelligent_Dance_Music,http://dbpedia.org/ontology/Genre,0,None
27,http://dbpedia.org/resource/Cigher_River,http://dbpedia.org/ontology/city,http://dbpedia.org/resource/Tauț,http://dbpedia.org/ontology/City,1,-
28,http://dbpedia.org/resource/Goal_(2007_Hindi_film),http://dbpedia.org/ontology/starring,http://dbpedia.org/resource/John_Abraham_(actor),http://dbpedia.org/ontology/Actor,1,http://dbpedia.org/resource/Charles_Selby,http://dbpedia.org/resource/Sammo_Hung,http://dbpedia.org/resource/Chow_Yun-fat,http://dbpedia.org/resource/Derek_Farr,http://dbpedia.org/resource/John_Garrick,http://dbpedia.org/resource/Cherie_Chung,http://dbpedia.org/resource/Michelle_Ye,http://dbpedia.org/resource/Tong_Dawei,http://dbpedia.org/resource/Zhang_Jingchu,http://dbpedia.org/resource/John_Light_(actor),http://dbpedia.org/resource/John_Steiner,http://dbpedia.org/resource/Brenda_De_Banzie,http://dbpedia.org/resource/John_Fraser_(actor),http://dbpedia.org/resource/John_Lone,http://dbpedia.org/resource/John_Shrapnel,http://dbpedia.org/resource/John_Shum,http://dbpedia.org/resource/Hugh_Buckler,http://dbpedia.org/resource/Björn_Kjellman,http://dbpedia.org/resource/Cathryn_Harrison,http://dbpedia.org/resource/Reginald_Fox,http://dbpedia.org/resource/Walter_Fitzgerald,http://dbpedia.org/resource/Wylie_Watson,http://dbpedia.org/resource/Margaret_Cabourn-Smith,http://dbpedia.org/resource/Christina_Schollin,http://dbpedia.org/resource/Mick_Ford
29,http://dbpedia.org/resource/North_Carolina_Highway_53,http://dbpedia.org/ontology/routeJunction,"http://dbpedia.org/resource/Currie,_North_Carolina",http://dbpedia.org/ontology/RouteOfTransportation,1,http://dbpedia.org/resource/North_Carolina_Highway_53,http://dbpedia.org/resource/U.S._Route_64,http://dbpedia.org/resource/Interstate_40,http://dbpedia.org/resource/U.S._Route_19,http://dbpedia.org/resource/Robert_Edge_Parkway,http://dbpedia.org/resource/U.S._Route_13_in_Pennsylvania,http://dbpedia.org/resource/U.S._Route_220,http://dbpedia.org/resource/Interstate_40_in_Tennessee,http://dbpedia.org/resource/West_Virginia_Route_16,http://dbpedia.org/resource/Front_Street_(Philadelphia),http://dbpedia.org/resource/Interstate_85_in_Georgia,http://dbpedia.org/resource/Cherohala_Skyway,http://dbpedia.org/resource/U.S._Route_64_in_Arkansas,http://dbpedia.org/resource/Interstate_85_Business_(North_Carolina),http://dbpedia.org/resource/U.S._Route_421_in_North_Carolina,http://dbpedia.org/resource/North_Carolina_Highway_47,http://dbpedia.org/resource/North_Carolina_Highway_48,http://dbpedia.org/resource/North_Carolina_Highway_49,http://dbpedia.org/resource/U.S._Route_117,http://dbpedia.org/resource/Bannered_routes_of_U.S._Route_401,http://dbpedia.org/resource/Georgia_State_Route_17,http://dbpedia.org/resource/Georgia_State_Route_15,http://dbpedia.org/resource/Georgia_State_Route_13,http://dbpedia.org/resource/Georgia_State_Route_11,http://dbpedia.org/resource/William_B._Umstead_Bridge
30,http://dbpedia.org/resource/The_Warrior_Strain,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Intertitles,http://dbpedia.org/ontology/Language,0,None
31,http://dbpedia.org/resource/Interstate_5_in_Washington,http://dbpedia.org/ontology/routeEnd,"http://dbpedia.org/resource/Blaine,_Washington",http://dbpedia.org/ontology/RouteOfTransportation,1,http://dbpedia.org/resource/U.S._Route_99,http://dbpedia.org/resource/Washington_State_Route_548,http://dbpedia.org/resource/British_Columbia_Highway_15,http://dbpedia.org/resource/U.S._Route_99_in_California,http://dbpedia.org/resource/Pacific_Highway_(United_States),http://dbpedia.org/resource/Alex_Fraser_Bridge,http://dbpedia.org/resource/Broadway_(Seattle),http://dbpedia.org/resource/Washington_State_Route_9,http://dbpedia.org/resource/George_Massey_Tunnel,http://dbpedia.org/resource/Interstate_5_in_Washington,http://dbpedia.org/resource/George_Washington_Bridge,http://dbpedia.org/resource/Oregon_Route_8,http://dbpedia.org/resource/Oregon_Route_11,http://dbpedia.org/resource/Westmoreland_Circle,http://dbpedia.org/resource/Interstate_90,http://dbpedia.org/resource/U.S._Route_2,http://dbpedia.org/resource/U.S._Route_9W,http://dbpedia.org/resource/New_Jersey_Turnpike,http://dbpedia.org/resource/Maryland_Route_38,http://dbpedia.org/resource/Minnesota_State_Highway_244,http://dbpedia.org/resource/South_Capitol_Street,http://dbpedia.org/resource/Chain_Bridge_(Potomac_River),http://dbpedia.org/resource/Pennsylvania_Route_331,http://dbpedia.org/resource/U.S._Route_29_in_Maryland,http://dbpedia.org/resource/Oregon_Route_99W
32,http://dbpedia.org/resource/André_Neles__16,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Grêmio_Prudente_Futebol,http://dbpedia.org/ontology/SportsTeam,0,None
33,http://dbpedia.org/resource/The_Wishing_Ring:_An_Idyll_of_Old_England,http://dbpedia.org/ontology/language,http://dbpedia.org/resource/Silent_film,http://dbpedia.org/ontology/Language,0,None
34,http://dbpedia.org/resource/BET_Awards_2013,http://dbpedia.org/ontology/subsequentWork,http://dbpedia.org/resource/BET_Awards_2014,http://dbpedia.org/ontology/Work,1,http://dbpedia.org/resource/BET_Awards_2013,http://dbpedia.org/resource/Knock_You_Down,http://dbpedia.org/resource/Cold_(Kanye_West_song),http://dbpedia.org/resource/Heal_the_World,http://dbpedia.org/resource/Video_Phone_(song),http://dbpedia.org/resource/Say_Aah,http://dbpedia.org/resource/I_Bet_My_Life,http://dbpedia.org/resource/Word_Up!_(song),http://dbpedia.org/resource/Freedom_(Beyoncé_song),http://dbpedia.org/resource/Check_on_It,http://dbpedia.org/resource/Throw_Sum_Mo,http://dbpedia.org/resource/It's_Your_World_(Jennifer_Hudson_song),http://dbpedia.org/resource/2014_Forest_Hills_Drive,http://dbpedia.org/resource/Touch_My_Body,http://dbpedia.org/resource/Didn't_We_Almost_Have_It_All,http://dbpedia.org/resource/Sunday_Best_(season_4),http://dbpedia.org/resource/All_in_One_(Karen_Clark_Sheard_album),http://dbpedia.org/resource/So_into_You_(Tamia_song),http://dbpedia.org/resource/Killa_(Cherish_song),http://dbpedia.org/resource/Swing_Ya_Rag,http://dbpedia.org/resource/Still_Standing_(Monica_album),http://dbpedia.org/resource/Sunday_Best_(season_3),http://dbpedia.org/resource/Look_at_Me_Now_(Chris_Brown_song),http://dbpedia.org/resource/Spotlight_(Jennifer_Hudson_song),http://dbpedia.org/resource/Untitled_(How_Does_It_Feel)
35,http://dbpedia.org/resource/Myron_Charles_Taylor,http://dbpedia.org/ontology/occupation,http://dbpedia.org/resource/Business_magnate,http://dbpedia.org/ontology/PersonFunction,1,http://dbpedia.org/resource/Jim_Davis_(business)__1,http://dbpedia.org/resource/Busy_Philipps__1,http://dbpedia.org/resource/Luis_Gallardo_(business_person)__1,http://dbpedia.org/resource/John_P._Costas_(business)__1,http://dbpedia.org/resource/Dave_Chapman_(business_executive)__1,http://dbpedia.org/resource/George_Pyne_(business_executive)__1,http://dbpedia.org/resource/Stephen_Adams_(business)__1,http://dbpedia.org/resource/David_Finkel_(author_and_business_coach)__1,http://dbpedia.org/resource/Nick_Baker_(business_executive)__1,http://dbpedia.org/resource/William_Campbell_(business_executive)__1,http://dbpedia.org/resource/Hugh_Grant_(business_executive)__1,http://dbpedia.org/resource/Mark_Tucker_(business)__1,http://dbpedia.org/resource/Phil_Spencer_(business_executive)__1,http://dbpedia.org/resource/Robert_M._Price_(business_executive)__1,http://dbpedia.org/resource/Mike_Hopkins_(business)__1,http://dbpedia.org/resource/Charles_Denton_(business_executive)__1,http://dbpedia.org/resource/Ronald_Kramer_(business)__1,http://dbpedia.org/resource/South_African_Business_Schools_Association__2,http://dbpedia.org/resource/South_African_Business_Schools_Association__1,http://dbpedia.org/resource/Network_of_International_Business_Schools__1,http://dbpedia.org/resource/National_Organization_for_Business_and_Engineering__2,http://dbpedia.org/resource/Network_of_International_Business_Schools__2,http://dbpedia.org/resource/Pakistan_German_Business_Forum__2,http://dbpedia.org/resource/Pakistan_German_Business_Forum__1,http://dbpedia.org/resource/Accreditation_Council_for_Business_Schools_and_Programs__2
36,http://dbpedia.org/resource/Television_Hill_(band),http://dbpedia.org/ontology/associatedMusicalArtist,http://dbpedia.org/resource/Arbouretum,http://dbpedia.org/ontology/MusicalArtist,1,http://dbpedia.org/resource/Kenny_Burrell,http://dbpedia.org/resource/Albertina_Walker,http://dbpedia.org/resource/Butch_Walker,http://dbpedia.org/resource/T-Bone_Walker,http://dbpedia.org/resource/Woody_Guthrie,http://dbpedia.org/resource/Guy_Clark,http://dbpedia.org/resource/Chuck_Berry,http://dbpedia.org/resource/Robert_Ellis_Orrall,http://dbpedia.org/resource/Kurtis_Blow,http://dbpedia.org/resource/Machel_Montano,http://dbpedia.org/resource/Clay_Walker,http://dbpedia.org/resource/Shane_McAnally,http://dbpedia.org/resource/Hezekiah_Walker,http://dbpedia.org/resource/Delbert_McClinton,http://dbpedia.org/resource/Thomas_A._Dorsey,http://dbpedia.org/resource/Chely_Wright,http://dbpedia.org/resource/Earl_Hooker,http://dbpedia.org/resource/Scott_Walker_(singer),http://dbpedia.org/resource/Rob_Dixon,http://dbpedia.org/resource/Rebecca_Ferguson_(singer),http://dbpedia.org/resource/Stan_Walker,http://dbpedia.org/resource/Alan_Walker_(producer),http://dbpedia.org/resource/Gerald_Walker,http://dbpedia.org/resource/Lowell_Fulson,http://dbpedia.org/resource/Junior_Walker
