Property,Range,numAllStatements,numRVEStatements
http://dbpedia.org/ontology/previousPopulation,http://dbpedia.org/ontology/Population,0.0,0.0
http://dbpedia.org/ontology/locomotive,http://dbpedia.org/ontology/Locomotive,0.0,0.0
http://dbpedia.org/ontology/projectCoordinator,http://dbpedia.org/ontology/Organisation,8.0,3.0
http://dbpedia.org/ontology/governmentCountry,http://dbpedia.org/ontology/Country,4.0,3.0
http://dbpedia.org/ontology/isPartOfWineRegion,http://dbpedia.org/ontology/WineRegion,526.0,53.0
http://dbpedia.org/ontology/soundRecording,http://dbpedia.org/ontology/Sound,10943.0,0.0
http://dbpedia.org/ontology/canton,http://dbpedia.org/ontology/Settlement,8875.0,6419.0
http://dbpedia.org/ontology/isRouteStop,http://dbpedia.org/ontology/RouteStop,0.0,0.0
http://dbpedia.org/ontology/olympicOathSwornByJudge,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/photographer,http://dbpedia.org/ontology/Person,457.0,106.0
http://dbpedia.org/ontology/endPoint,http://dbpedia.org/ontology/Place,217.0,33.0
http://dbpedia.org/ontology/emmyAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/sea,http://dbpedia.org/ontology/Sea,0.0,0.0
http://dbpedia.org/ontology/aircraftPatrol,http://dbpedia.org/ontology/MeanOfTransportation,552.0,3.0
http://dbpedia.org/ontology/alpsMajorSector,http://dbpedia.org/ontology/MountainRange,0.0,0.0
http://dbpedia.org/ontology/curator,http://dbpedia.org/ontology/Person,65.0,36.0
http://dbpedia.org/ontology/manager,http://dbpedia.org/ontology/Person,17247.0,2547.0
http://dbpedia.org/ontology/memberOfParliament,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/continent,http://dbpedia.org/ontology/Continent,0.0,0.0
http://dbpedia.org/ontology/managementMountain,http://dbpedia.org/ontology/Mountain,46.0,42.0
http://dbpedia.org/ontology/competitionTitle,http://dbpedia.org/ontology/SportsEvent,0.0,0.0
http://dbpedia.org/ontology/storyEditor,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/novel,http://dbpedia.org/ontology/Novel,0.0,0.0
http://dbpedia.org/ontology/species,http://dbpedia.org/ontology/Species,3310.0,1066.0
http://dbpedia.org/ontology/geolocDepartment,http://dbpedia.org/ontology/PopulatedPlace,0.0,0.0
http://dbpedia.org/ontology/primeMinister,http://dbpedia.org/ontology/Person,14012.0,113.0
http://dbpedia.org/ontology/primogenitor,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/mission,http://dbpedia.org/ontology/SpaceMission,1501.0,1469.0
http://dbpedia.org/ontology/mainIsland,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/jointCommunity,http://dbpedia.org/ontology/PopulatedPlace,136.0,79.0
http://dbpedia.org/ontology/officerInCharge,http://dbpedia.org/ontology/Person,19.0,9.0
http://dbpedia.org/ontology/league,http://dbpedia.org/ontology/SportsLeague,45411.0,6907.0
http://dbpedia.org/ontology/athleticsDiscipline,http://dbpedia.org/ontology/Athletics,0.0,0.0
http://dbpedia.org/ontology/origo,http://dbpedia.org/ontology/AnatomicalStructure,0.0,0.0
http://dbpedia.org/ontology/foundedBy,http://dbpedia.org/ontology/Agent,12895.0,4987.0
http://dbpedia.org/ontology/usingCountry,http://dbpedia.org/ontology/Country,457.0,59.0
http://dbpedia.org/ontology/caterer,http://dbpedia.org/ontology/Caterer,0.0,0.0
http://dbpedia.org/ontology/subTribus,http://dbpedia.org/ontology/Species,0.0,0.0
http://dbpedia.org/ontology/usurper,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/thumbnail,http://dbpedia.org/ontology/Image,1695460.0,0.0
http://dbpedia.org/ontology/lastFamilyMember,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/routeStart,http://dbpedia.org/ontology/RouteOfTransportation,22583.0,18323.0
http://dbpedia.org/ontology/architectualBureau,http://dbpedia.org/ontology/Company,0.0,0.0
http://dbpedia.org/ontology/ethnicity,http://dbpedia.org/ontology/EthnicGroup,8322.0,1035.0
http://dbpedia.org/ontology/federation,http://dbpedia.org/ontology/Organisation,0.0,0.0
http://dbpedia.org/ontology/secondPopularVote,http://dbpedia.org/ontology/Person,31.0,27.0
http://dbpedia.org/ontology/opponent,http://dbpedia.org/ontology/Person,263.0,34.0
http://dbpedia.org/ontology/chiefEditor,http://dbpedia.org/ontology/Person,182.0,71.0
http://dbpedia.org/ontology/eastPlace,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/associateEditor,http://dbpedia.org/ontology/Person,19.0,12.0
http://dbpedia.org/ontology/federalState,http://dbpedia.org/ontology/PopulatedPlace,4619.0,2.0
http://dbpedia.org/ontology/twinTown,http://dbpedia.org/ontology/Settlement,626.0,44.0
http://dbpedia.org/ontology/wagon,http://dbpedia.org/ontology/TrainCarriage,0.0,0.0
http://dbpedia.org/ontology/goldenCalfAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/shipCrew,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/retiredRocket,http://dbpedia.org/ontology/Rocket,129.0,18.0
http://dbpedia.org/ontology/southWestPlace,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/aircraftFighter,http://dbpedia.org/ontology/MeanOfTransportation,1358.0,9.0
http://dbpedia.org/ontology/launchPad,http://dbpedia.org/ontology/LaunchPad,0.0,0.0
http://dbpedia.org/ontology/chaplain,http://dbpedia.org/ontology/Person,21.0,13.0
http://dbpedia.org/ontology/mouthRegion,http://dbpedia.org/ontology/PopulatedPlace,1046.0,187.0
http://dbpedia.org/ontology/land,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/rightChild,http://dbpedia.org/ontology/Island,1.0,1.0
http://dbpedia.org/ontology/soccerTournamentThisSeason,http://dbpedia.org/ontology/SoccerTournament,0.0,0.0
http://dbpedia.org/ontology/nationalFilmAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/breeder,http://dbpedia.org/ontology/Person,1855.0,755.0
http://dbpedia.org/ontology/musicFusionGenre,http://dbpedia.org/ontology/MusicGenre,648.0,40.0
http://dbpedia.org/ontology/musicalBand,http://dbpedia.org/ontology/Band,56270.0,30414.0
http://dbpedia.org/ontology/boxerCategory,http://dbpedia.org/ontology/BoxingCategory,0.0,0.0
http://dbpedia.org/ontology/goldMedalist,http://dbpedia.org/ontology/Person,6297.0,77.0
http://dbpedia.org/ontology/secondTeam,http://dbpedia.org/ontology/SportsTeam,1322.0,178.0
http://dbpedia.org/ontology/director,http://dbpedia.org/ontology/Person,124582.0,14585.0
http://dbpedia.org/ontology/oldDistrict,http://dbpedia.org/ontology/PopulatedPlace,0.0,0.0
http://dbpedia.org/ontology/olympicOathSwornBy,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/prospectLeague,http://dbpedia.org/ontology/SportsLeague,754.0,4.0
http://dbpedia.org/ontology/basedOn,http://dbpedia.org/ontology/Work,4378.0,2781.0
http://dbpedia.org/ontology/municipalityAbsorbedBy,http://dbpedia.org/ontology/Municipality,0.0,0.0
http://dbpedia.org/ontology/show,http://dbpedia.org/ontology/TelevisionShow,2.0,0.0
http://dbpedia.org/ontology/sourceConfluenceState,http://dbpedia.org/ontology/PopulatedPlace,31.0,0.0
http://dbpedia.org/ontology/previousDemographics,http://dbpedia.org/ontology/Demographics,0.0,0.0
http://dbpedia.org/ontology/sport,http://dbpedia.org/ontology/Sport,5873.0,870.0
http://dbpedia.org/ontology/place,http://dbpedia.org/ontology/PopulatedPlace,25904.0,5197.0
http://dbpedia.org/ontology/mentor,http://dbpedia.org/ontology/Artist,0.0,0.0
http://dbpedia.org/ontology/championInSingle,http://dbpedia.org/ontology/Athlete,0.0,0.0
http://dbpedia.org/ontology/spacestation,http://dbpedia.org/ontology/SpaceStation,0.0,0.0
http://dbpedia.org/ontology/highestRegion,http://dbpedia.org/ontology/PopulatedPlace,34.0,4.0
http://dbpedia.org/ontology/sourceState,http://dbpedia.org/ontology/PopulatedPlace,0.0,0.0
http://dbpedia.org/ontology/principalEngineer,http://dbpedia.org/ontology/Person,92.0,6.0
http://dbpedia.org/ontology/parentMountainPeak,http://dbpedia.org/ontology/Mountain,2506.0,137.0
http://dbpedia.org/ontology/torchBearer,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/usedInWar,http://dbpedia.org/ontology/MilitaryConflict,4836.0,610.0
http://dbpedia.org/ontology/americanComedyAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/viceLeader,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/commander,http://dbpedia.org/ontology/Person,48960.0,6965.0
http://dbpedia.org/ontology/sovereignCountry,http://dbpedia.org/ontology/PopulatedPlace,0.0,0.0
http://dbpedia.org/ontology/baftaAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/project,http://dbpedia.org/ontology/Project,0.0,0.0
http://dbpedia.org/ontology/championInSingleMale,http://dbpedia.org/ontology/Athlete,1023.0,1.0
http://dbpedia.org/ontology/leaderName,http://dbpedia.org/ontology/Person,17738.0,7647.0
http://dbpedia.org/ontology/institution,http://dbpedia.org/ontology/Organisation,2264.0,267.0
http://dbpedia.org/ontology/patronSaint,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/superintendent,http://dbpedia.org/ontology/Person,43.0,30.0
http://dbpedia.org/ontology/sourceDistrict,http://dbpedia.org/ontology/PopulatedPlace,0.0,0.0
http://dbpedia.org/ontology/editing,http://dbpedia.org/ontology/Person,31126.0,9324.0
http://dbpedia.org/ontology/mayor,http://dbpedia.org/ontology/Mayor,943.0,764.0
http://dbpedia.org/ontology/careerStation,http://dbpedia.org/ontology/CareerStation,977021.0,0.0
http://dbpedia.org/ontology/aircraftBomber,http://dbpedia.org/ontology/MeanOfTransportation,377.0,1.0
http://dbpedia.org/ontology/horseRidingDiscipline,http://dbpedia.org/ontology/HorseRiding,0.0,0.0
http://dbpedia.org/ontology/commune,http://dbpedia.org/ontology/Settlement,0.0,0.0
http://dbpedia.org/ontology/mainFamilyBranch,http://dbpedia.org/ontology/Family,0.0,0.0
http://dbpedia.org/ontology/recordLabel,http://dbpedia.org/ontology/RecordLabel,282756.0,63195.0
http://dbpedia.org/ontology/heir,http://dbpedia.org/ontology/Person,1.0,1.0
http://dbpedia.org/ontology/sourceConfluenceMountain,http://dbpedia.org/ontology/Mountain,205.0,182.0
http://dbpedia.org/ontology/bird,http://dbpedia.org/ontology/Species,0.0,0.0
http://dbpedia.org/ontology/aircraftInterceptor,http://dbpedia.org/ontology/MeanOfTransportation,51.0,0.0
http://dbpedia.org/ontology/naacpImageAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/previousWork,http://dbpedia.org/ontology/Work,158200.0,7845.0
http://dbpedia.org/ontology/fastestDriverCountry,http://dbpedia.org/ontology/Country,80.0,3.0
http://dbpedia.org/ontology/owningOrganisation,http://dbpedia.org/ontology/Organisation,13186.0,822.0
http://dbpedia.org/ontology/currentPartner,http://dbpedia.org/ontology/Person,630.0,46.0
http://dbpedia.org/ontology/grammyAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/ceo,http://dbpedia.org/ontology/Person,96.0,44.0
http://dbpedia.org/ontology/orthologousGene,http://dbpedia.org/ontology/Gene,2.0,0.0
http://dbpedia.org/ontology/militaryUnit,http://dbpedia.org/ontology/MilitaryUnit,16881.0,2753.0
http://dbpedia.org/ontology/isPartOfMilitaryConflict,http://dbpedia.org/ontology/MilitaryConflict,13357.0,1844.0
http://dbpedia.org/ontology/designer,http://dbpedia.org/ontology/Person,10597.0,3362.0
http://dbpedia.org/ontology/highestPoint,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/headteacher,http://dbpedia.org/ontology/Person,2.0,2.0
http://dbpedia.org/ontology/colleague,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/damsire,http://dbpedia.org/ontology/Animal,2509.0,479.0
http://dbpedia.org/ontology/presidentRegionalCouncil,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/projectParticipant,http://dbpedia.org/ontology/Organisation,82.0,51.0
http://dbpedia.org/ontology/capitalMountain,http://dbpedia.org/ontology/Mountain,1.0,1.0
http://dbpedia.org/ontology/filmFareAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/reffBourgmestre,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/hasInsidePlace,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/soccerTournamentOpeningSeason,http://dbpedia.org/ontology/SoccerTournament,0.0,0.0
http://dbpedia.org/ontology/systemOfLaw,http://dbpedia.org/ontology/SystemOfLaw,0.0,0.0
http://dbpedia.org/ontology/mouthMountain,http://dbpedia.org/ontology/Mountain,15489.0,13775.0
http://dbpedia.org/ontology/grossDomesticProductPurchasingPowerParityPerCapita,http://dbpedia.org/ontology/GrossDomesticProductPerCapita,0.0,0.0
http://dbpedia.org/ontology/notableWork,http://dbpedia.org/ontology/Work,6833.0,2325.0
http://dbpedia.org/ontology/otherMedia,http://dbpedia.org/ontology/PeriodicalLiterature,0.0,0.0
http://dbpedia.org/ontology/race,http://dbpedia.org/ontology/Race,31133.0,2661.0
http://dbpedia.org/ontology/arielAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/managementRegion,http://dbpedia.org/ontology/PopulatedPlace,0.0,0.0
http://dbpedia.org/ontology/location,http://dbpedia.org/ontology/Place,413893.0,44887.0
http://dbpedia.org/ontology/meetingRoad,http://dbpedia.org/ontology/Road,161.0,44.0
http://dbpedia.org/ontology/island,http://dbpedia.org/ontology/Island,560.0,300.0
http://dbpedia.org/ontology/routeNext,http://dbpedia.org/ontology/RouteStop,0.0,0.0
http://dbpedia.org/ontology/makeupArtist,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/chairman,http://dbpedia.org/ontology/Person,6994.0,2551.0
http://dbpedia.org/ontology/aircraftTransport,http://dbpedia.org/ontology/MeanOfTransportation,889.0,13.0
http://dbpedia.org/ontology/hometown,http://dbpedia.org/ontology/Settlement,93101.0,43084.0
http://dbpedia.org/ontology/cultivatedVariety,http://dbpedia.org/ontology/CultivatedVariety,19.0,17.0
http://dbpedia.org/ontology/fillingStation,http://dbpedia.org/ontology/FillingStation,0.0,0.0
http://dbpedia.org/ontology/currentWorldChampion,http://dbpedia.org/ontology/Agent,0.0,0.0
http://dbpedia.org/ontology/lowestMountain,http://dbpedia.org/ontology/Mountain,133.0,129.0
http://dbpedia.org/ontology/sheading,http://dbpedia.org/ontology/PopulatedPlace,29.0,29.0
http://dbpedia.org/ontology/team,http://dbpedia.org/ontology/SportsTeam,2007122.0,90650.0
http://dbpedia.org/ontology/championInDouble,http://dbpedia.org/ontology/Athlete,0.0,0.0
http://dbpedia.org/ontology/formerHighschool,http://dbpedia.org/ontology/EducationalInstitution,14.0,5.0
http://dbpedia.org/ontology/taoiseach,http://dbpedia.org/ontology/Person,160.0,0.0
http://dbpedia.org/ontology/medalist,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/agglomeration,http://dbpedia.org/ontology/Agglomeration,0.0,0.0
http://dbpedia.org/ontology/copilote,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/linkedTo,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/discoverer,http://dbpedia.org/ontology/Person,3756.0,413.0
http://dbpedia.org/ontology/locatedInArea,http://dbpedia.org/ontology/Place,48899.0,9715.0
http://dbpedia.org/ontology/choreographer,http://dbpedia.org/ontology/Person,909.0,114.0
http://dbpedia.org/ontology/musicBy,http://dbpedia.org/ontology/Person,1494.0,146.0
http://dbpedia.org/ontology/dubber,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/country,http://dbpedia.org/ontology/Country,769223.0,48212.0
http://dbpedia.org/ontology/coemperor,http://dbpedia.org/ontology/Monarch,0.0,0.0
http://dbpedia.org/ontology/currentMember,http://dbpedia.org/ontology/Person,318768.0,84516.0
http://dbpedia.org/ontology/writer,http://dbpedia.org/ontology/Person,200969.0,27273.0
http://dbpedia.org/ontology/parentOrganisation,http://dbpedia.org/ontology/Organisation,3335.0,657.0
http://dbpedia.org/ontology/distributingLabel,http://dbpedia.org/ontology/RecordLabel,1796.0,730.0
http://dbpedia.org/ontology/landingVehicle,http://dbpedia.org/ontology/SpaceMission,0.0,0.0
http://dbpedia.org/ontology/southPlace,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/party,http://dbpedia.org/ontology/PoliticalParty,88099.0,9648.0
http://dbpedia.org/ontology/branchFrom,http://dbpedia.org/ontology/AnatomicalStructure,572.0,11.0
http://dbpedia.org/ontology/splitFromParty,http://dbpedia.org/ontology/PoliticalParty,887.0,58.0
http://dbpedia.org/ontology/isPartOfAnatomicalStructure,http://dbpedia.org/ontology/AnatomicalStructure,95.0,4.0
http://dbpedia.org/ontology/regionalCouncil,http://dbpedia.org/ontology/TermOfOffice,0.0,0.0
http://dbpedia.org/ontology/champion,http://dbpedia.org/ontology/Athlete,1505.0,108.0
http://dbpedia.org/ontology/lowestState,http://dbpedia.org/ontology/PopulatedPlace,18.0,2.0
http://dbpedia.org/ontology/parentCompany,http://dbpedia.org/ontology/Company,12213.0,1580.0
http://dbpedia.org/ontology/partner,http://dbpedia.org/ontology/Person,1668.0,109.0
http://dbpedia.org/ontology/worldTournament,http://dbpedia.org/ontology/Tournament,0.0,0.0
http://dbpedia.org/ontology/viceLeaderParty,http://dbpedia.org/ontology/PoliticalParty,0.0,0.0
http://dbpedia.org/ontology/tenant,http://dbpedia.org/ontology/Organisation,11149.0,3220.0
http://dbpedia.org/ontology/firstFlight,http://dbpedia.org/ontology/SpaceMission,6.0,6.0
http://dbpedia.org/ontology/hasAnnotation,http://dbpedia.org/ontology/Annotation,0.0,0.0
http://dbpedia.org/ontology/territory,http://dbpedia.org/ontology/PopulatedPlace,2799.0,523.0
http://dbpedia.org/ontology/namedByLanguage,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/juniorTeam,http://dbpedia.org/ontology/SportsTeam,0.0,0.0
http://dbpedia.org/ontology/majorIsland,http://dbpedia.org/ontology/Island,629.0,235.0
http://dbpedia.org/ontology/firstPopularVote,http://dbpedia.org/ontology/Person,21.0,14.0
http://dbpedia.org/ontology/keyPerson,http://dbpedia.org/ontology/Person,32206.0,14272.0
http://dbpedia.org/ontology/sportSpecialty,http://dbpedia.org/ontology/Sport,0.0,0.0
http://dbpedia.org/ontology/family,http://dbpedia.org/ontology/Species,397277.0,70498.0
http://dbpedia.org/ontology/award,http://dbpedia.org/ontology/Award,90933.0,61689.0
http://dbpedia.org/ontology/attorneyGeneral,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/productionCompany,http://dbpedia.org/ontology/Company,0.0,0.0
http://dbpedia.org/ontology/borough,http://dbpedia.org/ontology/PopulatedPlace,376.0,148.0
http://dbpedia.org/ontology/founder,http://dbpedia.org/ontology/Person,1574.0,377.0
http://dbpedia.org/ontology/vehicle,http://dbpedia.org/ontology/Automobile,185.0,9.0
http://dbpedia.org/ontology/origin,http://dbpedia.org/ontology/PopulatedPlace,11211.0,297.0
http://dbpedia.org/ontology/musicComposer,http://dbpedia.org/ontology/MusicalArtist,68814.0,33724.0
http://dbpedia.org/ontology/generalManager,http://dbpedia.org/ontology/Person,32.0,1.0
http://dbpedia.org/ontology/executiveHeadteacher,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/soccerLeagueWinner,http://dbpedia.org/ontology/SportsTeam,0.0,0.0
http://dbpedia.org/ontology/distributor,http://dbpedia.org/ontology/Organisation,68036.0,9990.0
http://dbpedia.org/ontology/beatifiedBy,http://dbpedia.org/ontology/Person,954.0,21.0
http://dbpedia.org/ontology/olympicOathSwornByAthlete,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/bourgmestre,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/firstWinner,http://dbpedia.org/ontology/Person,59.0,11.0
http://dbpedia.org/ontology/notableCommander,http://dbpedia.org/ontology/Person,6756.0,993.0
http://dbpedia.org/ontology/sisterStation,http://dbpedia.org/ontology/Broadcaster,37969.0,1059.0
http://dbpedia.org/ontology/beatifiedPlace,http://dbpedia.org/ontology/PopulatedPlace,1239.0,56.0
http://dbpedia.org/ontology/march,http://dbpedia.org/ontology/MusicalWork,388.0,306.0
http://dbpedia.org/ontology/nerve,http://dbpedia.org/ontology/Nerve,534.0,34.0
http://dbpedia.org/ontology/routeJunction,http://dbpedia.org/ontology/RouteOfTransportation,30513.0,21325.0
http://dbpedia.org/ontology/championInMixedDouble,http://dbpedia.org/ontology/Athlete,55.0,0.0
http://dbpedia.org/ontology/soccerTournamentMostSteady,http://dbpedia.org/ontology/SoccerClub,0.0,0.0
http://dbpedia.org/ontology/alpsSection,http://dbpedia.org/ontology/MountainRange,0.0,0.0
http://dbpedia.org/ontology/otherAppearances,http://dbpedia.org/ontology/OlympicResult,0.0,0.0
http://dbpedia.org/ontology/vicePresident,http://dbpedia.org/ontology/Person,1005.0,115.0
http://dbpedia.org/ontology/agglomerationPopulation,http://dbpedia.org/ontology/Population,0.0,0.0
http://dbpedia.org/ontology/friend,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/lieutenancyArea,http://dbpedia.org/ontology/PopulatedPlace,1613.0,1089.0
http://dbpedia.org/ontology/soccerLeagueSeason,http://dbpedia.org/ontology/SoccerLeagueSeason,0.0,0.0
http://dbpedia.org/ontology/ceremonialCounty,http://dbpedia.org/ontology/PopulatedPlace,5289.0,927.0
http://dbpedia.org/ontology/appointer,http://dbpedia.org/ontology/Person,1618.0,50.0
http://dbpedia.org/ontology/relation,http://dbpedia.org/ontology/Person,9368.0,729.0
http://dbpedia.org/ontology/bronzeMedalist,http://dbpedia.org/ontology/Person,5988.0,97.0
http://dbpedia.org/ontology/announcedFrom,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/highschool,http://dbpedia.org/ontology/School,6491.0,461.0
http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/City,112483.0,57376.0
http://dbpedia.org/ontology/mouthPlace,http://dbpedia.org/ontology/PopulatedPlace,15489.0,8654.0
http://dbpedia.org/ontology/homeport,http://dbpedia.org/ontology/Place,2480.0,162.0
http://dbpedia.org/ontology/supplies,http://dbpedia.org/ontology/AnatomicalStructure,260.0,17.0
http://dbpedia.org/ontology/comparable,http://dbpedia.org/ontology/Rocket,73.0,8.0
http://dbpedia.org/ontology/subregion,http://dbpedia.org/ontology/Place,438.0,48.0
http://dbpedia.org/ontology/mainCharacter,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/starring,http://dbpedia.org/ontology/Actor,422637.0,383782.0
http://dbpedia.org/ontology/managementCountry,http://dbpedia.org/ontology/Country,0.0,0.0
http://dbpedia.org/ontology/participatingIn,http://dbpedia.org/ontology/SocietalEvent,0.0,0.0
http://dbpedia.org/ontology/originalEndPoint,http://dbpedia.org/ontology/Place,3.0,0.0
http://dbpedia.org/ontology/cesarAward,http://dbpedia.org/ontology/Award,0.0,0.0
http://dbpedia.org/ontology/riverMouth,http://dbpedia.org/ontology/BodyOfWater,13723.0,1386.0
http://dbpedia.org/ontology/drainsTo,http://dbpedia.org/ontology/AnatomicalStructure,260.0,6.0
http://dbpedia.org/ontology/governmentType,http://dbpedia.org/ontology/GovernmentType,11767.0,7656.0
http://dbpedia.org/ontology/governingBody,http://dbpedia.org/ontology/Organisation,6181.0,3962.0
http://dbpedia.org/ontology/destination,http://dbpedia.org/ontology/PopulatedPlace,771.0,182.0
http://dbpedia.org/ontology/organ,http://dbpedia.org/ontology/Organ,0.0,0.0
http://dbpedia.org/ontology/sportDiscipline,http://dbpedia.org/ontology/Sport,0.0,0.0
http://dbpedia.org/ontology/relatedPlaces,http://dbpedia.org/ontology/List,0.0,0.0
http://dbpedia.org/ontology/highestPlace,http://dbpedia.org/ontology/PopulatedPlace,250.0,181.0
http://dbpedia.org/ontology/galleryItem,http://dbpedia.org/ontology/File,0.0,0.0
http://dbpedia.org/ontology/aircraftHelicopterUtility,http://dbpedia.org/ontology/MeanOfTransportation,68.0,1.0
http://dbpedia.org/ontology/stylisticOrigin,http://dbpedia.org/ontology/MusicGenre,3639.0,598.0
http://dbpedia.org/ontology/areaOfSearch,http://dbpedia.org/ontology/PopulatedPlace,826.0,14.0
http://dbpedia.org/ontology/battle,http://dbpedia.org/ontology/MilitaryConflict,117539.0,11478.0
http://dbpedia.org/ontology/inflow,http://dbpedia.org/ontology/River,4040.0,1857.0
http://dbpedia.org/ontology/architect,http://dbpedia.org/ontology/Architect,18048.0,10679.0
http://dbpedia.org/ontology/militaryBranch,http://dbpedia.org/ontology/MilitaryUnit,41598.0,4739.0
http://dbpedia.org/ontology/officialOpenedBy,http://dbpedia.org/ontology/Person,0.0,0.0
http://dbpedia.org/ontology/nearestCity,http://dbpedia.org/ontology/PopulatedPlace,18582.0,1461.0
http://dbpedia.org/ontology/child,http://dbpedia.org/ontology/Person,15760.0,1949.0
http://dbpedia.org/ontology/regency,http://dbpedia.org/ontology/PopulatedPlace,0.0,0.0
http://dbpedia.org/ontology/championInDoubleFemale,http://dbpedia.org/ontology/Athlete,412.0,14.0
http://dbpedia.org/ontology/altitude,http://dbpedia.org/ontology/Altitude,0.0,0.0
http://dbpedia.org/ontology/administrativeHeadCity,http://dbpedia.org/ontology/City,0.0,0.0
http://dbpedia.org/ontology/adjacentSettlement,http://dbpedia.org/ontology/Settlement,0.0,0.0
http://dbpedia.org/ontology/nobelLaureates,http://dbpedia.org/ontology/Person,26.0,1.0
http://dbpedia.org/ontology/canonizedBy,http://dbpedia.org/ontology/Person,653.0,64.0
http://dbpedia.org/ontology/chef,http://dbpedia.org/ontology/Person,58.0,15.0
http://dbpedia.org/ontology/managementPlace,http://dbpedia.org/ontology/PopulatedPlace,46.0,6.0
http://dbpedia.org/ontology/politicalPartyInLegislature,http://dbpedia.org/ontology/PoliticalParty,4006.0,950.0
http://dbpedia.org/ontology/soccerTournamentTopScorer,http://dbpedia.org/ontology/SoccerPlayer,0.0,0.0
http://dbpedia.org/ontology/tribus,http://dbpedia.org/ontology/Species,0.0,0.0
http://dbpedia.org/ontology/nflTeam,http://dbpedia.org/ontology/SportsTeam,0.0,0.0
http://dbpedia.org/ontology/editor,http://dbpedia.org/ontology/Agent,5557.0,3683.0
http://dbpedia.org/ontology/firstOwner,http://dbpedia.org/ontology/Agent,0.0,0.0
http://dbpedia.org/ontology/northWestPlace,http://dbpedia.org/ontology/Place,0.0,0.0
http://dbpedia.org/ontology/features,http://dbpedia.org/ontology/Work,0.0,0.0
http://dbpedia.org/ontology/commandStructure,http://dbpedia.org/ontology/MilitaryUnit,9417.0,1497.0
http://dbpedia.org/ontology/pastMember,http://dbpedia.org/ontology/Person,46.0,8.0
http://dbpedia.org/ontology/voice,http://dbpedia.org/ontology/Person,11182.0,1022.0
http://dbpedia.org/ontology/contractor,http://dbpedia.org/ontology/Company,0.0,0.0
http://dbpedia.org/ontology/bodyDiscovered,http://dbpedia.org/ontology/Place,233.0,30.0
