129,http://dbpedia.org/resource/House_music,http://dbpedia.org/ontology/instrument,http://dbpedia.org/resource/Bass_synth,http://dbpedia.org/ontology/Instrument,-
130,http://dbpedia.org/resource/Yebôk,http://dbpedia.org/ontology/country,http://dbpedia.org/resource/Burma,http://dbpedia.org/ontology/Country,None
131,http://dbpedia.org/resource/AJ_Jackson,http://dbpedia.org/ontology/instrument,http://dbpedia.org/resource/Piano,http://dbpedia.org/ontology/Instrument,-
132,http://dbpedia.org/resource/Dave_McEachran,http://dbpedia.org/ontology/team,http://dbpedia.org/resource/Montreal_Carsteel,http://dbpedia.org/ontology/SportsTeam,None
